ATM PK;BRANCH FK;LOCATION FK;ORG ID;A TYPE;a type desc;A PLACE;A NAME;A STATUS;a status desc;BOBJECT NAME;WHOURS TYPE;a whours type desc;REMARK;WEB NOTE;WEB STATUS;a web status desc;LOCATION PK;COUNTY ID;COUNTY NAME;PLACE ZIP;PLACE NAME;STREET NAME;HOUSE N;HOUSE SUBN;ADDRESS LONG;address full;housenum full;X;Y;L STATUS;l status desc;;LONG;LAT
21584;;490;90610;1;Bankomat;Zagreb;Albaharijeva 3;1;U funkciji (radi);;1;0-24 h;zatvorena poslovnica;;1;Prikaûi na karti;490;21;Grad Zagreb;10000;Zagreb;Albaharijeva;3;;Albaharijeva 3;Zagreb, Albaharijeva 3;3;2457643.4;5071002.4;1;Prikaûi na karti;;" 15∞ 57' 0""";" 45∞ 47' 28"""
21585;;491;78210;1;Bankomat;Zagreb;Andrije éaje 49;1;U funkciji (radi);Pohiûek d.o.o. ;1;0-24 h;;;1;Prikaûi na karti;491;21;Grad Zagreb;10000;Zagreb;Andrije éaje;49;;Andrije éaje 49;Zagreb, Andrije éaje 49;49;2458010.3;5072755.4;1;Prikaûi na karti;;" 15∞ 57' 17""";" 45∞ 48' 25"""
25261;10088;494;;2;Dnevno-noÊni trezor;Zagreb;Avenija Dubrava 47;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;494;21;Grad Zagreb;10000;Zagreb;Dubrava;47;;Dubrava 47;Zagreb, Dubrava 47;47;1786743;5752929;1;Prikaûi na karti;;" 16∞ 3' 2""";" 45∞ 49' 43"""
25263;10088;494;10189;1;Bankomat;Zagreb;Avenija Dubrava 47;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;494;21;Grad Zagreb;10000;Zagreb;Dubrava;47;;Dubrava 47;Zagreb, Dubrava 47;47;1786743;5752929;1;Prikaûi na karti;;" 16∞ 3' 2""";" 45∞ 49' 43"""
25264;10088;494;;4;Ureaj za zaprimanje naloga;;Avenija Dubrava 47;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;494;21;Grad Zagreb;10000;Zagreb;Dubrava;47;;Dubrava 47;Zagreb, Dubrava 47;47;1786743;5752929;1;Prikaûi na karti;;" 16∞ 3' 2""";" 45∞ 49' 43"""
25265;10088;494;74110;1;Bankomat;Zagreb;Avenija Dubrava 47;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;494;21;Grad Zagreb;10000;Zagreb;Dubrava;47;;Dubrava 47;Zagreb, Dubrava 47;47;1786743;5752929;1;Prikaûi na karti;;" 16∞ 3' 2""";" 45∞ 49' 43"""
25266;10088;494;30810;1;Bankomat;Zagreb;Avenija Dubrava 47;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;494;21;Grad Zagreb;10000;Zagreb;Dubrava;47;;Dubrava 47;Zagreb, Dubrava 47;47;1786743;5752929;1;Prikaûi na karti;;" 16∞ 3' 2""";" 45∞ 49' 43"""
21591;;496;91410;1;Bankomat;Zagreb;Avenija Marina DrûiÊa bb;1;U funkciji (radi);Autobusni kolodvor;1;0-24 h;;;1;Prikaûi na karti;496;21;Grad Zagreb;10000;Zagreb;Avenija Marina DrûiÊa;0;BB;Avenija Marina DrûiÊa bb;Zagreb, Avenija Marina DrûiÊa BB;BB;2461010.93;5072391.65;1;Prikaûi na karti;;" 15∞ 59' 36""";" 45∞ 48' 14"""
21592;;496;97910;1;Bankomat;Zagreb;Avenija Marina DrûiÊa bb;1;U funkciji (radi);Autobusni kolodvor;2;u radno vrijeme objekta;;;1;Prikaûi na karti;496;21;Grad Zagreb;10000;Zagreb;Avenija Marina DrûiÊa;0;BB;Avenija Marina DrûiÊa bb;Zagreb, Avenija Marina DrûiÊa BB;BB;2461010.93;5072391.65;1;Prikaûi na karti;;" 15∞ 59' 36""";" 45∞ 48' 14"""
21594;;498;69910;1;Bankomat;Zagreb;Avenija VeÊeslava Holjevca 40;1;U funkciji (radi);RECRO d.d.;1;0-24 h;;;1;Prikaûi na karti;498;21;Grad Zagreb;10000;Zagreb;Avenija VeÊeslava Holjevca;40;;Avenija VeÊeslava Holjevca 40;Zagreb, Avenija VeÊeslava Holjevca 40;40;2459948.4;5067867.4;1;Prikaûi na karti;;" 15∞ 58' 48""";" 45∞ 45' 47"""
21587;;499;10045;1;Bankomat;Zagreb;Avenija Dubrovnik 16;1;U funkciji (radi);Avenue Mall - Jug;2;u radno vrijeme objekta;;;1;Prikaûi na karti;499;21;Grad Zagreb;10000;Zagreb;Avenija Dubrovnik;16;;Avenija Dubrovnik 16;Zagreb, Avenija Dubrovnik 16;16;1778692.63;5744694.5;1;Prikaûi na karti;;" 15∞ 58' 42""";" 45∞ 46' 37"""
21589;;499;10047;1;Bankomat;Zagreb;Avenija Dubrovnik 16;1;U funkciji (radi);Avenue Mall, info pult;2;u radno vrijeme objekta;;;1;Prikaûi na karti;499;21;Grad Zagreb;10000;Zagreb;Avenija Dubrovnik;16;;Avenija Dubrovnik 16;Zagreb, Avenija Dubrovnik 16;16;1778692.63;5744694.5;1;Prikaûi na karti;;" 15∞ 58' 42""";" 45∞ 46' 37"""
22049;;499;;2;Dnevno-noÊni trezor;Zagreb;Avenija Dubrovnik 16, Avenue Mall;1;U funkciji (radi); Avenue Mall;1;0-24 h;Usluga za klijente ZagrebaËke banke;;1;Prikaûi na karti;499;21;Grad Zagreb;10000;Zagreb;Avenija Dubrovnik;16;;Avenija Dubrovnik 16;Zagreb, Avenija Dubrovnik 16;16;1778692.63;5744694.5;1;Prikaûi na karti;;" 15∞ 58' 42""";" 45∞ 46' 37"""
21595;;500;77363;1;Bankomat;Zagreb;BanjavËiÊeva 13;1;U funkciji (radi);BILLA d.o.o.;1;0-24 h;;;1;Prikaûi na karti;500;21;Grad Zagreb;10000;Zagreb;BanjavËiÊeva;13;;BanjavËiÊeva 13;Zagreb, BanjavËiÊeva 13;13;2461600.77;5073071.56;1;Prikaûi na karti;;" 16∞ 0' 3""";" 45∞ 48' 36"""
21596;;501;42710;1;Bankomat;Zagreb;BarËev trg bb - Utrine trûnica;1;U funkciji (radi);Poslovni prostor;1;0-24 h;;;1;Prikaûi na karti;501;21;Grad Zagreb;10000;Zagreb;BarËev trg;0;BB;BarËev trg bb - Utrine trûnica;Zagreb, BarËev trg BB;BB;2461190.23;5069380.04;1;Prikaûi na karti;;" 15∞ 59' 45""";" 45∞ 46' 36"""
21597;;502;69410;1;Bankomat;Zagreb;BencekoviÊeva 46;1;U funkciji (radi);Ljekarna Falak;1;0-24 h;;;1;Prikaûi na karti;502;21;Grad Zagreb;10000;Zagreb;BencekoviÊeva;46;;BencekoviÊeva 46;Zagreb, BencekoviÊeva 46;46;2458620.5;5070103.1;1;Prikaûi na karti;;" 15∞ 57' 46""";" 45∞ 46' 59"""
21598;;503;95810;1;Bankomat;Zagreb;BijeniËka cesta 54;1;U funkciji (radi);Institut Ruer BoökoviÊ;1;0-24 h;;;1;Prikaûi na karti;503;21;Grad Zagreb;10000;Zagreb;BijeniËka cesta;54;;BijeniËka cesta 54;Zagreb, BijeniËka cesta 54;54;2460456.8;5075241.3;1;Prikaûi na karti;;" 15∞ 59' 9""";" 45∞ 49' 46"""
21599;;504;36810;1;Bankomat;Zagreb;BogoviÊeva 7;1;U funkciji (radi);Gospodar d.o.o.;2;u radno vrijeme objekta;;;1;Prikaûi na karti;504;21;Grad Zagreb;10000;Zagreb;BogoviÊeva;7;;BogoviÊeva 7;Zagreb, BogoviÊeva 7;7;2459580.9;5073324.9;1;Prikaûi na karti;;" 15∞ 58' 29""";" 45∞ 48' 44"""
21600;;505;10033;1;Bankomat;Zagreb;BolniËka cesta 32;1;U funkciji (radi);Psihijatrijska bolnica VrapËe;2;u radno vrijeme objekta;;;1;Prikaûi na karti;505;21;Grad Zagreb;10000;Zagreb;BolniËka cesta;32;;BolniËka cesta 32;Zagreb, BolniËka cesta 32;32;2453560.15;5073773.19;1;Prikaûi na karti;;" 15∞ 53' 50""";" 45∞ 48' 57"""
21601;;506;10096;1;Bankomat;Zagreb;BraÊe Domany 4;1;U funkciji (radi);Poslovni prostor;1;0-24 h;;;1;Prikaûi na karti;506;21;Grad Zagreb;10000;Zagreb;BraÊe Domany;4;;BraÊe Domany 4;Zagreb, BraÊe Domany 4;4;2456697.1;5070929.2;1;Prikaûi na karti;;" 15∞ 56' 17""";" 45∞ 47' 25"""
21602;;507;97410;1;Bankomat;Zagreb;BraÊe Domany 8;1;U funkciji (radi);FOTOMEDIKAL;1;0-24 h;;;1;Prikaûi na karti;507;21;Grad Zagreb;10000;Zagreb;BraÊe Domany;8;;BraÊe Domany 8;Zagreb, BraÊe Domany 8;8;2456713.73;5070727.74;1;Prikaûi na karti;;" 15∞ 56' 17""";" 45∞ 47' 19"""
21603;;508;38610;1;Bankomat;Zagreb;Branimirova 29;1;U funkciji (radi);Branimir Centar;1;0-24 h;;;1;Prikaûi na karti;508;21;Grad Zagreb;10000;Zagreb;Branimirova;29;;Branimirova 29;Zagreb, Branimirova 29;29;2460340.3;5072602.7;1;Prikaûi na karti;;" 15∞ 59' 5""";" 45∞ 48' 20"""
21604;;509;10062;1;Bankomat;Zagreb;Branimirova 67;1;U funkciji (radi);TD Trûnice Zagreb d.o.o.;1;0-24 h;;;1;Prikaûi na karti;509;21;Grad Zagreb;10000;Zagreb;Branimirova;67;;Branimirova 67;Zagreb, Branimirova 67;67;2460869.7;5072681.7;1;Prikaûi na karti;;" 15∞ 59' 29""";" 45∞ 48' 23"""
21605;;510;76561;1;Bankomat;Zagreb;Britanski trg bb;1;U funkciji (radi);TD Trûnice Zagreb d.o.o.;1;0-24 h;;;1;Prikaûi na karti;510;21;Grad Zagreb;10000;Zagreb;Britanski trg;0;BB;Britanski trg bb;Zagreb, Britanski trg BB;BB;2458809.77;5073401.22;1;Prikaûi na karti;;" 15∞ 57' 54""";" 45∞ 48' 46"""
21606;;511;94410;1;Bankomat;Zagreb;Brune BuöiÊa 8, SrediöÊe;1;U funkciji (radi);RADIä d.o.o.;1;0-24 h;;;1;Prikaûi na karti;511;21;Grad Zagreb;10000;Zagreb;Brune BuöiÊa;8;;Brune BuöiÊa 8, SrediöÊe;Zagreb, Brune BuöiÊa 8;8;2460475.4;5069679.3;1;Prikaûi na karti;;" 15∞ 59' 12""";" 45∞ 46' 46"""
21607;;512;66910;1;Bankomat;Zagreb;»ulineËka 25;1;U funkciji (radi);Ljekarna BaniËek;1;0-24 h;;;1;Prikaûi na karti;512;21;Grad Zagreb;10000;Zagreb;»ulineËka;25;;»ulineËka 25;Zagreb, »ulineËka 25;25;2466508.6;5074721.6;1;Prikaûi na karti;;" 16∞ 3' 50""";" 45∞ 49' 30"""
21608;;513;87810;1;Bankomat;Zagreb;D. Zbiljskog 26, Borovje;1;U funkciji (radi);Pizzeria Il Mondo;1;0-24 h;;;1;Prikaûi na karti;513;21;Grad Zagreb;10000;Zagreb;D. Zbiljskog;26;;D. Zbiljskog 26, Borovje;Zagreb, D. Zbiljskog 26;26;2462064.03;5070501.75;1;Prikaûi na karti;;" 16∞ 0' 25""";" 45∞ 47' 13"""
21609;;514;43010;1;Bankomat;Zagreb;Dobri dol 49;1;U funkciji (radi);Ljekarna UdoviËiÊ-Martinis;1;0-24 h;;;1;Prikaûi na karti;514;21;Grad Zagreb;10000;Zagreb;Dobri dol;49;;Dobri dol 49;Zagreb, Dobri dol 49;49;2461403.5;5074693.5;1;Prikaûi na karti;;" 15∞ 59' 54""";" 45∞ 49' 28"""
21126;10092;515;77710;1;Bankomat;Zagreb;D. Golika 32;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;515;21;Grad Zagreb;10000;Zagreb;D. Golika;32;;D. Golika 32;Zagreb, D. Golika 32;32;2456074.5;5072280.8;1;Prikaûi na karti;;" 15∞ 55' 47""";" 45∞ 48' 9"""
25324;10092;515;47261;1;Bankomat;Zagreb;D. Golika 32;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;515;21;Grad Zagreb;10000;Zagreb;D. Golika;32;;D. Golika 32;Zagreb, D. Golika 32;32;2456074.5;5072280.8;1;Prikaûi na karti;;" 15∞ 55' 47""";" 45∞ 48' 9"""
21610;;516;67010;1;Bankomat;Zagreb;DubeËka bb, Okretiöte Dubec;1;U funkciji (radi);KONZUM d.d.;2;u radno vrijeme objekta;;;1;Prikaûi na karti;516;21;Grad Zagreb;10000;Zagreb;DubeËka;0;BB;DubeËka bb, Okretiöte Dubec;Zagreb, DubeËka BB;BB;2467710.34;5075031.49;1;Prikaûi na karti;;" 16∞ 4' 46""";" 45∞ 49' 41"""
21611;;517;80310;1;Bankomat;Zagreb;Fallerovo öetaliöte 22;1;U funkciji (radi);KON»AR;1;0-24 h;;;1;Prikaûi na karti;517;21;Grad Zagreb;10000;Zagreb;Fallerovo öetaliöte;22;;Fallerovo öetaliöte 22;Zagreb, Fallerovo öetaliöte 22;22;2456477.04;5072176.07;1;Prikaûi na karti;;" 15∞ 56' 6""";" 45∞ 48' 6"""
21613;;519;79010;1;Bankomat;Zagreb;Frankopanska 10;1;U funkciji (radi);Kazaliöte Gavella;1;0-24 h;;;1;Prikaûi na karti;519;21;Grad Zagreb;10000;Zagreb;Frankopanska;10;;Frankopanska 10;Zagreb, Frankopanska 10;10;2459151.9;5073382.04;1;Prikaûi na karti;;" 15∞ 58' 10""";" 45∞ 48' 45"""
21614;;521;33110;1;Bankomat;Zagreb;Gospodarska ulica 5 - Stupnik;1;U funkciji (radi);FLIBA d.o.o. MERCATONE;2;u radno vrijeme objekta;;;1;Prikaûi na karti;521;1;ZagrebaËka ûupanija;10000;Zagreb;Gospodarska ulica;5;;Gospodarska ulica 5 - Stupnik;Zagreb, Gospodarska ulica 5;5;2452147;5066291.4;1;Prikaûi na karti;;" 15∞ 52' 48""";" 45∞ 44' 54"""
21615;;522;48110;1;Bankomat;Zagreb;Gospodska 32 - Stenjevac;1;U funkciji (radi);Poslovni prostor;1;0-24 h;;;1;Prikaûi na karti;522;21;Grad Zagreb;10000;Zagreb;Gospodska;32;;Gospodska 32 - Stenjevac;Zagreb, Gospodska 32;32;2452758.73;5073968.22;1;Prikaûi na karti;;" 15∞ 53' 13""";" 45∞ 49' 3"""
21616;;523;10068;1;Bankomat;Zagreb;GraËanska cesta 72;1;U funkciji (radi);Poslovni prostor;1;0-24 h;;;1;Prikaûi na karti;523;21;Grad Zagreb;10000;Zagreb;GraËanska cesta;72;;GraËanska cesta 72;Zagreb, GraËanska cesta 72;72;2459599.7;5078050.1;1;Prikaûi na karti;;" 15∞ 58' 29""";" 45∞ 51' 17"""
21617;;525;93010;1;Bankomat;Zagreb;GunduliÊeva 32;1;U funkciji (radi);Elektra;2;u radno vrijeme objekta;;;1;Prikaûi na karti;525;21;Grad Zagreb;10000;Zagreb;GunduliÊeva;32;;GunduliÊeva 32;Zagreb, GunduliÊeva 32;32;2459361.9;5072951;1;Prikaûi na karti;;" 15∞ 58' 19""";" 45∞ 48' 32"""
21618;;526;10061;1;Bankomat;Zagreb;Hatzeova 1 - PreËko;1;U funkciji (radi);TD Trûnice Zagreb d.o.o.;1;0-24 h;;;1;Prikaûi na karti;526;21;Grad Zagreb;10000;Zagreb;Hatzeova;1;;Hatzeova 1 - PreËko;Zagreb, Hatzeova 1;1;2453884.9;5071170.9;1;Prikaûi na karti;;" 15∞ 54' 6""";" 45∞ 47' 33"""
21619;;527;48510;1;Bankomat;Zagreb;Heinzelova 47a;1;U funkciji (radi);Dinova-Diona d.o.o.;1;0-24 h;;;1;Prikaûi na karti;527;21;Grad Zagreb;10000;Zagreb;Heinzelova;47;A;Heinzelova 47a;Zagreb, Heinzelova 47/A;47/A;2461866.7;5073059;1;Prikaûi na karti;;" 16∞ 0' 15""";" 45∞ 48' 36"""
21620;;528;98910;1;Bankomat;Zagreb;Heinzelova 96;1;U funkciji (radi);MUP;2;u radno vrijeme objekta;;;1;Prikaûi na karti;528;21;Grad Zagreb;10000;Zagreb;Heinzelova;96;;Heinzelova 96;Zagreb, Heinzelova 96;96;2462676.99;5071690.83;1;Prikaûi na karti;;" 16∞ 0' 53""";" 45∞ 47' 51"""
21622;;530;10087;1;Bankomat;Zagreb;HrgoviÊi 77;1;U funkciji (radi);KONZUM d.d.;1;0-24 h;;;1;Prikaûi na karti;530;21;Grad Zagreb;10000;Zagreb;HrgoviÊi;77;;HrgoviÊi 77;Zagreb, HrgoviÊi 77;77;2455890.7;5070368.3;1;Prikaûi na karti;;" 15∞ 55' 39""";" 45∞ 47' 7"""
21623;;531;48710;1;Bankomat;Zagreb;Hribarov prilaz 6 a;1;U funkciji (radi);TC Oktogon Dugave;1;0-24 h;;;1;Prikaûi na karti;531;21;Grad Zagreb;10000;Zagreb;Hribarov prilaz;6;A;Hribarov prilaz 6 a;Zagreb, Hribarov prilaz 6/A;6/A;2460945.5;5068141.6;1;Prikaûi na karti;;" 15∞ 59' 34""";" 45∞ 45' 56"""
21624;;532;70410;1;Bankomat;Zagreb;Hrvatskog sokola bb / zapadni ulaz äRC Jarun;1;U funkciji (radi);äRC Jarun;1;0-24 h;;;1;Prikaûi na karti;532;21;Grad Zagreb;10000;Zagreb;Hrvatskog sokola;0;BB;Hrvatskog sokola bb / zapadni ulaz äRC Jarun;Zagreb, Hrvatskog sokola BB;BB;2455128.03;5070444.16;1;Prikaûi na karti;;" 15∞ 55' 4""";" 45∞ 47' 9"""
21625;;533;37310;1;Bankomat;Zagreb;I FerenöËica 25;1;U funkciji (radi);Ivago StaniÊ;1;0-24 h;;;1;Prikaûi na karti;533;21;Grad Zagreb;10000;Zagreb;I FerenöËica;25;;I FerenöËica 25;Zagreb, I FerenöËica 25;25;2462987.7;5072317;1;Prikaûi na karti;;" 16∞ 1' 8""";" 45∞ 48' 12"""
21626;;534;33910;1;Bankomat;Zagreb;I. LuËiÊa 6;1;U funkciji (radi);Hrvatski fond za privatizaciju;1;0-24 h;;;1;Prikaûi na karti;534;21;Grad Zagreb;10000;Zagreb;I. LuËiÊa;6;;I. LuËiÊa 6;Zagreb, I. LuËiÊa 6;6;2459204.24;5071638.54;1;Prikaûi na karti;;" 15∞ 58' 13""";" 45∞ 47' 49"""
21627;;535;52510;1;Bankomat;Zagreb;Iblerov trg 10;1;U funkciji (radi);IMPORTANNE GALLERIA;2;u radno vrijeme objekta;;;1;Prikaûi na karti;535;21;Grad Zagreb;10000;Zagreb;Iblerov trg;10;;Iblerov trg 10;Zagreb, Iblerov trg 10;10;2460383.3;5073456.8;1;Prikaûi na karti;;" 15∞ 59' 7""";" 45∞ 48' 48"""
21628;;535;85210;1;Bankomat;Zagreb;Iblerov trg 10;1;U funkciji (radi);IMPORTANNE GALLERIA;2;u radno vrijeme objekta;;;1;Prikaûi na karti;535;21;Grad Zagreb;10000;Zagreb;Iblerov trg;10;;Iblerov trg 10;Zagreb, Iblerov trg 10;10;2460383.3;5073456.8;1;Prikaûi na karti;;" 15∞ 59' 7""";" 45∞ 48' 48"""
21632;;537;54110;1;Bankomat;Zagreb;Ilica 1, Prolaz neboder;1;U funkciji (radi);Grad Zagreb;1;0-24 h;;;1;Prikaûi na karti;537;21;Grad Zagreb;10000;Zagreb;Ilica;1;;Ilica 1, Prolaz neboder;Zagreb, Ilica 1;1;2459666.55;5073414.74;1;Prikaûi na karti;;" 15∞ 58' 33""";" 45∞ 48' 47"""
21127;10094;538;75310;1;Bankomat;Zagreb;Ilica 164;1;U funkciji (radi);ZABA Poslovnica;1;0-24 h;;;1;Prikaûi na karti;538;21;Grad Zagreb;10000;Zagreb;Ilica;164;;Ilica 164;Zagreb, Ilica 164;164;1776165.63;5750459.5;1;Prikaûi na karti;;" 15∞ 57' 20""";" 45∞ 48' 47"""
21128;10094;538;78110;1;Bankomat;Zagreb;Ilica 164;1;U funkciji (radi);ZABA Poslovnica;1;0-24 h;;;1;Prikaûi na karti;538;21;Grad Zagreb;10000;Zagreb;Ilica;164;;Ilica 164;Zagreb, Ilica 164;164;1776165.63;5750459.5;1;Prikaûi na karti;;" 15∞ 57' 20""";" 45∞ 48' 47"""
24060;10094;538;;4;Ureaj za zaprimanje naloga;Zagreb;Ilica 164;1;U funkciji (radi);ZABA Poslovnica;2;u radno vrijeme objekta;Usluga za klijente ZagrebaËke banke;;1;Prikaûi na karti;538;21;Grad Zagreb;10000;Zagreb;Ilica;164;;Ilica 164;Zagreb, Ilica 164;164;1776165.63;5750459.5;1;Prikaûi na karti;;" 15∞ 57' 20""";" 45∞ 48' 47"""
21633;;539;75510;1;Bankomat;Zagreb;Ilica 167 a;1;U funkciji (radi);MAXI SKONTO –EKI∆;1;0-24 h;;;1;Prikaûi na karti;539;21;Grad Zagreb;10000;Zagreb;Ilica;167;A;Ilica 167 a;Zagreb, Ilica 167/A;167/A;2457479.7;5073359.3;1;Prikaûi na karti;;" 15∞ 56' 52""";" 45∞ 48' 44"""
21634;;541;83810;1;Bankomat;Zagreb;Ilica 307;1;U funkciji (radi);FINA;1;0-24 h;;;1;Prikaûi na karti;541;21;Grad Zagreb;10000;Zagreb;Ilica;307;;Ilica 307;Zagreb, Ilica 307;307;2455821.2;5073486.4;1;Prikaûi na karti;;" 15∞ 55' 35""";" 45∞ 48' 48"""
21130;10093;542;35610;1;Bankomat;Zagreb;Ilica 38;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;542;21;Grad Zagreb;10000;Zagreb;Ilica;38;;Ilica 38;Zagreb, Ilica 38;38;1777877.63;5750486;1;Prikaûi na karti;;" 15∞ 58' 15""";" 45∞ 48' 48"""
21131;10093;542;72010;1;Bankomat;Zagreb;Ilica 38;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;542;21;Grad Zagreb;10000;Zagreb;Ilica;38;;Ilica 38;Zagreb, Ilica 38;38;1777877.63;5750486;1;Prikaûi na karti;;" 15∞ 58' 15""";" 45∞ 48' 48"""
24061;10093;542;;4;Ureaj za zaprimanje naloga;Zagreb;Ilica 38;1;U funkciji (radi);ZABA Poslovnica;2;u radno vrijeme objekta;Usluga za klijente ZagrebaËke banke;;1;Prikaûi na karti;542;21;Grad Zagreb;10000;Zagreb;Ilica;38;;Ilica 38;Zagreb, Ilica 38;38;1777877.63;5750486;1;Prikaûi na karti;;" 15∞ 58' 15""";" 45∞ 48' 48"""
25402;10093;542;12143;2;Dnevno-noÊni trezor;Zagreb;Ilica 38;1;U funkciji (radi);ZABA poslovnica;1;0-24 h;;;1;Prikaûi na karti;542;21;Grad Zagreb;10000;Zagreb;Ilica;38;;Ilica 38;Zagreb, Ilica 38;38;1777877.63;5750486;1;Prikaûi na karti;;" 15∞ 58' 15""";" 45∞ 48' 48"""
21635;;543;48810;1;Bankomat;Zagreb;Ilica 4;1;U funkciji (radi);NAMA;1;0-24 h;;;1;Prikaûi na karti;543;21;Grad Zagreb;10000;Zagreb;Ilica;4;;Ilica 4;Zagreb, Ilica 4;4;2459647.1;5073439.6;1;Prikaûi na karti;;" 15∞ 58' 32""";" 45∞ 48' 47"""
21636;;544;62710;1;Bankomat;Zagreb;Ilica 506;1;U funkciji (radi);Roto - promet d.o.o.;1;0-24 h;;;1;Prikaûi na karti;544;21;Grad Zagreb;10000;Zagreb;Ilica;506;;Ilica 506;Zagreb, Ilica 506;506;2454016.64;5073483.62;1;Prikaûi na karti;;" 15∞ 54' 12""";" 45∞ 48' 48"""
21637;;545;79110;1;Bankomat;Zagreb;Ilica bb - ZET okretiöte »rnomerec;1;U funkciji (radi);Grad Zagreb;1;0-24 h;;;1;Prikaûi na karti;545;21;Grad Zagreb;10000;Zagreb;Ilica;0;BB;Ilica bb - ZET okretiöte »rnomerec;Zagreb, Ilica BB;BB;2456383.15;5073665.63;1;Prikaûi na karti;;" 15∞ 56' 1""";" 45∞ 48' 54"""
21638;;546;83710;1;Bankomat;Zagreb;Ivane B. MaûuraniÊ 46;1;U funkciji (radi);N-äarko ;1;0-24 h;;;1;Prikaûi na karti;546;21;Grad Zagreb;10000;Zagreb;Ivane B. MaûuraniÊ;46;;Ivane B. MaûuraniÊ 46;Zagreb, Ivane B. MaûuraniÊ 46;46;2453629.7;5072760.6;1;Prikaûi na karti;;" 15∞ 53' 54""";" 45∞ 48' 24"""
21639;;547;91210;1;Bankomat;Zagreb;Jadranska avenija 2;1;U funkciji (radi);BILLA d.o.o.;1;0-24 h;Bankomat nije u funkciji zbog preureenja objekta;Bankomat nije u funkciji zbog preureenja objekta;1;Prikaûi na karti;547;21;Grad Zagreb;10000;Zagreb;Jadranska avenija;2;;Jadranska avenija 2;Zagreb, Jadranska avenija 2;2;2457516.13;5069490;1;Prikaûi na karti;;" 15∞ 56' 55""";" 45∞ 46' 39"""
21640;;548;86210;1;Bankomat;Zagreb;Jankomir 25;1;U funkciji (radi);Robni terminali Jankomir;2;u radno vrijeme objekta;;;1;Prikaûi na karti;548;21;Grad Zagreb;10000;Zagreb;Jankomir;25;;Jankomir 25;Zagreb, Jankomir 25;25;2451800.47;5071937.53;1;Prikaûi na karti;;" 15∞ 52' 30""";" 45∞ 47' 57"""
21641;;549;30710;1;Bankomat;Zagreb;Jankomir 31;1;U funkciji (radi);METRO Cash & Carry d.o.o.;2;u radno vrijeme objekta;;;1;Prikaûi na karti;549;21;Grad Zagreb;10000;Zagreb;Jankomir;31;;Jankomir 31;Zagreb, Jankomir 31;31;2452310.92;5071991.44;1;Prikaûi na karti;;" 15∞ 52' 53""";" 45∞ 47' 59"""
21642;;550;69510;1;Bankomat;Zagreb;Jankomir 33;1;U funkciji (radi);City Center One;2;u radno vrijeme objekta;;;1;Prikaûi na karti;550;21;Grad Zagreb;10000;Zagreb;Jankomir;33;;Jankomir 33;Zagreb, Jankomir 33;33;2452597.31;5071986.71;1;Prikaûi na karti;;" 15∞ 53' 6""";" 45∞ 47' 59"""
25146;;550;10164;1;Bankomat;Zagreb;Jankomir 33;1;U funkciji (radi);City Center one;2;u radno vrijeme objekta;;;1;Prikaûi na karti;550;21;Grad Zagreb;10000;Zagreb;Jankomir;33;;Jankomir 33;Zagreb, Jankomir 33;33;2452597.31;5071986.71;1;Prikaûi na karti;;" 15∞ 53' 6""";" 45∞ 47' 59"""
24068;10104;552;;4;Ureaj za zaprimanje naloga;Zagreb;Prosenikova 5-7;1;U funkciji (radi);ZABA Poslovnica;1;0-24 h;Usluga za klijente ZagrebaËke banke;;1;Prikaûi na karti;552;21;Grad Zagreb;10000;Zagreb;Prosenikova;5;;Prosenikova 5;Zagreb, Prosenikova 5;5;1773465.25;5746458;1;Prikaûi na karti;;" 15∞ 55' 53""";" 45∞ 47' 17"""
21152;10104;552;41910;1;Bankomat;Zagreb;Prosenikova 5-7;1;U funkciji (radi);ZABA Poslovnica;1;0-24 h;;;1;Prikaûi na karti;552;21;Grad Zagreb;10000;Zagreb;Prosenikova;5;;Prosenikova 5;Zagreb, Prosenikova 5;5;1773465.25;5746458;1;Prikaûi na karti;;" 15∞ 55' 53""";" 45∞ 47' 17"""
21153;10104;552;91910;1;Bankomat;Zagreb;Prosenikova 5-7;1;U funkciji (radi);ZABA Poslovnica;1;0-24 h;;;1;Prikaûi na karti;552;21;Grad Zagreb;10000;Zagreb;Prosenikova;5;;Prosenikova 5;Zagreb, Prosenikova 5;5;1773465.25;5746458;1;Prikaûi na karti;;" 15∞ 55' 53""";" 45∞ 47' 17"""
